ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
1328,Patagonotothen_elegans,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1329,Patagonotothen_guntheri,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1330,Patagonotothen_kreffti,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1331,Patagonotothen_ramsayi,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1332,Sprattus_fuegensis,Fish_Pel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1333,Actinopterygii *,Fish_BenPel,Lagenorhynchus_cruciger,MarineMammals_1,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Lagenorhynchus%20cruciger,* need to be more specific (which Actinopterygii?)
1334,Doryteuthis_gahi,Cephalopoda,Lagenorhynchus_cruciger,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
1335,Sprattus_fuegensis,Fish_Pel,Lagenorhynchus_cruciger,MarineMammals_2,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Lagenorhynchus%20cruciger,* need to be more specific (which Actinopterygii?)
1336,Detritus,Non-living,Lanice_sp,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Lanice_conchilega
1337,Phytoplankton *,Phytoplankton,Lanice_sp,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Lanice_conchilega
1338,Larvae_Fish,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Hunter_1990,https://books.google.com.ar/books?hl=es&lr=&id=TZbRp0z5-p0C&oi=fnd&pg=PA287&dq=larvae+fish+feeding&ots=QoUrG4fw5-&sig=-OLyyd-N0X_49LjM4shDvH5uXps#v=onepage&q=larvae%20fish%20feeding&f=false,
1339,Phytoplankton *,Phytoplankton,Larvae_Fish,Zooplankton,Hunter,Primary producer,Llopiz_2013,https://doi.org/10.1016/j.jmarsys.2012.05.002,
1340,Eggs_Fish,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Llopiz_2013,https://doi.org/10.1016/j.jmarsys.2012.05.002,
1341,Oithona_spp,Copepoda,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Llopiz_2013,https://doi.org/10.1016/j.jmarsys.2012.05.002,Aggregated: Oithona_atlantica and Oithona_similis
1342,Copepodite,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Bruno_pers.com.,NA,
1343,Calanus_spp,Copepoda,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Capitanio_pers.com.,NA,Aggregated: Calanus_australis and Calanus_simillimus
1344,Larvae_Nauplii,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Capitanio_pers.com.,NA,
1345,Appendicularia_spp,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Purcell_etal_2005,"Purcell, J. E., Sturdevant, M. V., & Galt, C. P. (2005). A review of appendicularians as prey of invertebrate and fish predators. Response of marine ecosystems to global changes: ecological impact of appendicularians, 359-435.",
1346,Strombidium_sp,Ciliates,Larvae_Nauplii,Zooplankton,Suspension-feeder,Heterotroph,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1347,Emiliania_huxleyi,Coccolithophorids,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1348,Phaeocystis_antarctica,Coccolithophorids,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1349,Diatoms_benthic,Diatoms,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,* need to be more specific (which Bacillariophyceae?)
1350,Diatoms_centric,Diatoms,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,* need to be more specific (which Bacillariophyceae?)
1351,Diatoms_pennate,Diatoms,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,* need to be more specific (which Bacillariophyceae?)
1352,Gymnodinium_sp,Dinoflagellates,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1353,Themisto_gaudichaudii,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1354,Ascidiacea *,Ascidiacea,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Ascidiacea?)
1355,Actiniaria *,Cnidaria,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Actiniaria?)
1356,Holothuroidea *,Echinodermata,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Holothuroidea?)
1357,Ophiuroidea *,Echinodermata,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Ophiuroidea?)
1358,Lepidonotothen_squamifrons,Fish_BenPel,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1359,Austrodoris_sp,Gastropoda,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1360,Polychaeta *,Polychaeta,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Polychaeta?)
1361,Eggs_Fish,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1362,Pseudosagitta_gazellae,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1363,Tinerfe_cyanea,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1364,Themisto_gaudichaudii,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1365,Aega_semicarinata,Isopoda,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1366,Laetmonice_producta,Polychaeta,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1367,Copepoda *,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,* need to be more specific (which Copepoda?)
1368,Euphausia_spp,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,Inferred from Euphausia_sp
1369,Euphausia_spp,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1370,Phytoplankton *,Phytoplankton,Leptochiton_kerguelensis,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942178,* which Phytoplankton is epiphytic? consultar con Ire y cia
1371,Phytoplankton *,Phytoplankton,Leptochiton_kerguelensis,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942178,"* Grazing, need to be more specific (which Phytoplankton?)"
1372,Detritus,Non-living,Leptochiton_kerguelensis,Polyplacophora,Deposit-feeder,Detritus,Sirenko_abstract,NA,Congress abstract got from D Urteaga
1373,Bryozoa,Bryozoa,Leptochiton_kerguelensis,Polyplacophora,Grazer,Heterotroph,Urteaga_pers.com.,NA,"Inferred from Bryozoan colony form (Taylor et al. 2013, https://doi.org/10.1111/sed.12032)"
1374,Phytoplankton *,Phytoplankton,Leptochiton_medinae,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942208,* which Phytoplankton is epiphytic? consultar con Ire y cia
1375,Phytoplankton *,Phytoplankton,Leptochiton_medinae,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942208,"* Grazing, need to be more specific (which Phytoplankton?)"
1376,Bryozoa,Bryozoa,Leptochiton_medinae,Polyplacophora,Grazer,Heterotroph,Urteaga_pers.com.,NA,"Inferred from Bryozoan colony form (Taylor et al. 2013, https://doi.org/10.1111/sed.12032)"
1377,Detritus,Non-living,Leptochiton_medinae,Polyplacophora,Deposit-feeder,Detritus,Urteaga_pers.com.,NA,Congress abstract got from D Urteaga
1378,Detritus,Non-living,Leptychaster_sp,Echinodermata,Deposit-feeder,Detritus,Gale_etal_2013,https://doi.org/10.1016/j.dsr.2013.05.016,
1379,Detritus,Non-living,Leucon_septemdentatus,Cumacea,Deposit-feeder,Detritus,Roccatagliata_pers.com.,NA,
1380,Polychaeta *,Polychaeta,Leucosyrinx_angusteplicata,Gastropoda,Hunter,Heterotroph,Pastorino_pers.com.,NA,* need to be more specific (which Polychaeta?)
1381,Detritus,Non-living,Leucothoe_spinicarpa,Amphipoda,Suspension-feeder,Detritus,Terron-Sigler_etal_2016,http://dx.doi.org/10.12681/mms.1298,
1382,Cumacea *,Zooplankton,Leucothoe_spinicarpa,Amphipoda,Carnivore,Heterotroph,Terron-Sigler_etal_2016,http://dx.doi.org/10.12681/mms.1298,Inferred from Crustacea
1383,Detritus,Non-living,Libidoclaea_granaria,Decapoda,Suspension-feeder,Detritus,Funes_etal_2022,https://doi.org/10.1038/s41598-022-14363-y,Inferred from San Jorge Gulf FW
1384,Coscinodiscus_sp,Diatoms,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
1385,Pseudonitzschia_sp,Diatoms,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
1386,Dinophysis_acuminata,Dinoflagellates,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
1387,Detritus,Non-living,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
1388,Detritus,Non-living,Liotella_crassicostata,Gastropoda,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/33077165,
1389,Diatoms_benthic,Diatoms,Liothyrella_uva,Brachiopoda,Suspension-feeder,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,Inferred from Phytoplankton
1390,Detritus,Non-living,Liothyrella_uva,Brachiopoda,Suspension-feeder,Heterotroph,Steele-Petrovic_1976,https://www.palass.org/publications/palaeontology-journal/archive/19/3/article_pp417-436,Inferred from Brachiopoda
1391,Phytoplankton *,Phytoplankton,Litarcturus_americanus,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
1392,Liothyrella_uva,Brachiopoda,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1393,Magellania_venosa,Brachiopoda,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1394,Terebratella_dorsata,Brachiopoda,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1395,Thouarella_antarctica,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1396,Thouarella_chilensis,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1397,Thouarella_sp,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1398,Thouarella_variabilis,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1399,Thouarella_viridis,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1400,Austrocidaris_canaliculata,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1401,Austrocidaris_spinulosida,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1402,Pseudechinus_magellanicus,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1403,Schizasteridae,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1404,Sterechinus_agassizii,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1405,Necromass,Non-living,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1406,Porifera *,Porifera,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1407,Liothyrella_uva,Brachiopoda,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1408,Magellania_venosa,Brachiopoda,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1409,Terebratella_dorsata,Brachiopoda,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1410,Thouarella_antarctica,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1411,Thouarella_chilensis,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1412,Thouarella_sp,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1413,Thouarella_variabilis,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1414,Thouarella_viridis,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1415,Austrocidaris_canaliculata,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1416,Austrocidaris_spinulosida,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1417,Pseudechinus_magellanicus,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1418,Schizasteridae,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1419,Sterechinus_agassizii,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1420,Necromass,Non-living,Lithodes_couesi,Decapoda,Suspension-feeder,Detritus,Lovrich_pers.com.,NA,
1421,Porifera *,Porifera,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1422,Thouarella_antarctica,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1423,Thouarella_chilensis,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1424,Thouarella_sp,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1425,Thouarella_variabilis,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1426,Thouarella_viridis,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1427,Austrocidaris_canaliculata,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1428,Austrocidaris_spinulosida,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1429,Pseudechinus_magellanicus,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1430,Schizasteridae,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1431,Sterechinus_agassizii,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1432,Necromass,Non-living,Lithodes_turkayi,Decapoda,Suspension-feeder,Detritus,Lovrich_pers.com.,NA,
1433,Porifera *,Porifera,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1434,Bacteria,Bacteria,Lohmanniella_sp,Ciliates,Suspension-feeder,Bacteria,Bernard&Rassoulzadegan_1990,https://www.int-res.com/articles/meps/64/m064p147.pdf,Inferred from Ciliates
1435,Cirratulidae,Polychaeta,Lumbrineridae,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Cirratulidae,
1436,Limopsis_sp,Bivalvia,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Limopsis_marionensis
1437,Ophiacantha_sp,Echinodermata,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Ophiacantha_antarctica
1438,Astrotoma_agassizii,Echinodermata,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1439,Gorgonocephalus_chilensis,Echinodermata,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1440,Detritus,Non-living,Lysasterias_sp,Echinodermata,Hunter,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1441,Isopoda *,Isopoda,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Isopoda?)
1442,Phytoplankton *,Phytoplankton,Lysasterias_sp,Echinodermata,Grazer,Primary producer,Fraysse_pers.com.,NA,
1443,Micromesistius_australis,Fish_Pel,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1444,Sprattus_fuegensis,Fish_Pel,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1445,Necromass,Non-living,Macronectes_giganteus,SeaBirds,Scavenger,Necromass,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1446,Euphausia_spp,Zooplankton,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,Inferred from Euphausia_superba
1447,Grimothea_gregaria,Amphipoda,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Copello_etal_2008,https://doi.org/10.3354/esr00118,
1448,Doryteuthis_gahi,Cephalopoda,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Copello_etal_2008,https://doi.org/10.3354/esr00118,Inferred from Cephalopoda
1449,Dissostichus_eleginoides,Fish_BenPel,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dissostichus%20eleginoides,
1450,Micromesistius_australis,Fish_Pel,Macronectes_halli,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1451,Sprattus_fuegensis,Fish_Pel,Macronectes_halli,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1452,Necromass,Non-living,Macronectes_halli,SeaBirds,Scavenger,Necromass,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
