ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
1389,Phytoplankton *,Phytoplankton,Litarcturus_americanus,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
1390,Liothyrella_uva,Brachiopoda,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1391,Magellania_venosa,Brachiopoda,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1392,Terebratella_dorsata,Brachiopoda,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1393,Thouarella_antarctica,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1394,Thouarella_chilensis,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1395,Thouarella_sp,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1396,Thouarella_variabilis,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1397,Thouarella_viridis,Coral,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1398,Austrocidaris_canaliculata,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1399,Austrocidaris_spinulosida,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1400,Pseudechinus_magellanicus,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1401,Schizasteridae,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1402,Sterechinus_agassizii,Echinodermata,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1403,Necromass,Non-living,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1404,Porifera *,Porifera,Lithodes_confundens,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1405,Liothyrella_uva,Brachiopoda,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1406,Magellania_venosa,Brachiopoda,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1407,Terebratella_dorsata,Brachiopoda,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1408,Thouarella_antarctica,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1409,Thouarella_chilensis,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1410,Thouarella_sp,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1411,Thouarella_variabilis,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1412,Thouarella_viridis,Coral,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1413,Austrocidaris_canaliculata,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1414,Austrocidaris_spinulosida,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1415,Pseudechinus_magellanicus,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1416,Schizasteridae,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1417,Sterechinus_agassizii,Echinodermata,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1418,Necromass,Non-living,Lithodes_couesi,Decapoda,Suspension-feeder,Detritus,Lovrich_pers.com.,NA,
1419,Porifera *,Porifera,Lithodes_couesi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1420,Thouarella_antarctica,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1421,Thouarella_chilensis,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1422,Thouarella_sp,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1423,Thouarella_variabilis,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1424,Thouarella_viridis,Coral,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1425,Austrocidaris_canaliculata,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1426,Austrocidaris_spinulosida,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1427,Pseudechinus_magellanicus,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1428,Schizasteridae,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1429,Sterechinus_agassizii,Echinodermata,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1430,Necromass,Non-living,Lithodes_turkayi,Decapoda,Suspension-feeder,Detritus,Lovrich_pers.com.,NA,
1431,Porifera *,Porifera,Lithodes_turkayi,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1432,Bacteria,Bacteria,Lohmanniella_sp,Ciliates,Suspension-feeder,Bacteria,Bernard&Rassoulzadegan_1990,https://www.int-res.com/articles/meps/64/m064p147.pdf,Inferred from Ciliates
1433,Cirratulidae,Polychaeta,Lumbrineridae,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Cirratulidae,
1434,Limopsis_sp,Bivalvia,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Limopsis_marionensis
1435,Ophiacantha_sp,Echinodermata,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Ophiacantha_antarctica
1436,Astrotoma_agassizii,Echinodermata,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1437,Gorgonocephalus_chilensis,Echinodermata,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1438,Detritus,Non-living,Lysasterias_sp,Echinodermata,Hunter,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,
1439,Isopoda *,Isopoda,Lysasterias_sp,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Isopoda?)
1440,Phytoplankton *,Phytoplankton,Lysasterias_sp,Echinodermata,Grazer,Primary producer,Fraysse_pers.com.,NA,
1441,Micromesistius_australis,Fish_Pel,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1442,Sprattus_fuegensis,Fish_Pel,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1443,Necromass,Non-living,Macronectes_giganteus,SeaBirds,Scavenger,Necromass,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1444,Euphausia_spp,Zooplankton,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,Inferred from Euphausia_superba
1445,Grimothea_gregaria,Amphipoda,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Copello_etal_2008,https://doi.org/10.3354/esr00118,
1446,Doryteuthis_gahi,Cephalopoda,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,Copello_etal_2008,https://doi.org/10.3354/esr00118,Inferred from Cephalopoda
1447,Dissostichus_eleginoides,Fish_BenPel,Macronectes_giganteus,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dissostichus%20eleginoides,
1448,Micromesistius_australis,Fish_Pel,Macronectes_halli,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1449,Sprattus_fuegensis,Fish_Pel,Macronectes_halli,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1450,Necromass,Non-living,Macronectes_halli,SeaBirds,Scavenger,Necromass,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,
1451,Euphausia_spp,Zooplankton,Macronectes_halli,SeaBirds,Hunter,Heterotroph,Hunter_1983,https://doi.org/10.1111/j.1469-7998.1983.tb02813.x,Inferred from Euphausia_superba
1452,Dissostichus_eleginoides,Fish_BenPel,Macronectes_halli,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dissostichus%20eleginoides,
1453,Doryteuthis_gahi,Cephalopoda,Macronectes_halli,SeaBirds,Hunter,Heterotroph,RayaRey_pers.com.,NA,
1454,Dictyocha_speculum,Silicoflagellates,Macrouridae *,Fish_BenPel,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dictyocha%20speculum,* need to be more specific (which Macrouridae?)
1455,Pelagobia_longicirrata,Polychaeta,Macrouridae *,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelagobia%20longicirrata,
1456,Amphipoda *,Amphipoda,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1457,Actiniaria *,Cnidaria,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,* need to be more specific (which Actiniaria?)
1458,Campylonotus_vagans,Decapoda,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1459,Thymops_birsteini,Decapoda,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1460,Holothuroidea *,Echinodermata,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1461,Patagonotothen_ramsayi,Fish_BenPel,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1462,Coelorinchus_fasciatus,Fish_Demersal,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1463,Iluocoetes_fimbriatus,Fish_Demersal,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1464,Sprattus_fuegensis,Fish_Pel,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1465,Isopoda *,Isopoda,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,* need to be more specific (which Isopoda?)
1466,Eukrohnia_hamata,Zooplankton,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Chaetognatha
1467,Euphausia_spp,Zooplankton,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Euphausiacea
1468,Pseudosagitta_gazellae,Zooplankton,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Chaetognatha
1469,Serratosagitta_tasmanica,Zooplankton,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Chaetognatha
1470,Tinerfe_cyanea,Zooplankton,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Ctenophora
1471,Polychaeta *,Polychaeta,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46564612,* need to be more specific (which Polychaeta?)
1472,Pagurus_comptus,Decapoda,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/TrophicEco/FoodItemsList.php?vstockcode=7309&genus=Macrourus&species=carinatus,
1473,Pagurus_forceps,Decapoda,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/TrophicEco/FoodItemsList.php?vstockcode=7309&genus=Macrourus&species=carinatus,
1474,Ophiuroidea *,Echinodermata,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/TrophicEco/FoodItemsList.php?vstockcode=7309&genus=Macrourus&species=carinatus,* need to be more specific (which Ophiuroidea?)
1475,Isopoda *,Isopoda,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/TrophicEco/FoodItemsList.php?vstockcode=7309&genus=Macrourus&species=carinatus,* need to be more specific (which Isopoda?)
1476,Amphipoda *,Amphipoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Amphipoda?)
1477,Doryteuthis_gahi,Cephalopoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,
1478,Hydrozoa *,Cnidaria,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Hydrozoa?)
1479,Decapoda *,Decapoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Decapoda?)
1480,Holothuroidea *,Echinodermata,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Holothuroidea?)
1481,Copepoda *,Zooplankton,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Copepoda?)
1482,Euphausia_spp,Zooplankton,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,
1483,Bivalvia *,Bivalvia,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,* need to be more specific (which Bivalvia?)
1484,Actiniaria *,Cnidaria,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,* need to be more specific (which Actiniaria?)
1485,Campylonotus_vagans,Decapoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1486,Lithodes_confundens,Decapoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Lithodidae
1487,Lithodes_couesi,Decapoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Lithodidae
1488,Lithodes_turkayi,Decapoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Lithodidae
1489,Thymops_birsteini,Decapoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1490,Ophiuroidea *,Echinodermata,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,* need to be more specific (which Ophiuroidea?)
1491,Gastropoda *,Gastropoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,* need to be more specific (which Gastropoda?)
1492,Necromass,Non-living,Macrourus_holotrachys,Fish_BenPel,Scavenger,Necromass,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,
1493,Polychaeta *,Polychaeta,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,* need to be more specific (which Polychaeta?)
1494,Euphausia_spp,Zooplankton,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Euphausiacea
1495,Tinerfe_cyanea,Zooplankton,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2005,https://doi.org/10.1016/j.dsr.2005.03.003,Inferred from Ctenophora
1496,Eteone_aurantiaca,Polychaeta,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phyllodocidae,
1497,Eteone_sp,Polychaeta,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phyllodocidae,
1498,Polychaeta *,Polychaeta,Macrourus_whitsoni,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7321&genus=Macrourus&species=whitsoni,* need to be more specific (which Polychaeta?)
1499,Euphausia_spp,Zooplankton,Macrourus_whitsoni,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7321&genus=Macrourus&species=whitsoni,
1500,Amphipoda *,Amphipoda,Macrourus_whitsoni,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Macrourus%20whitsoni,
1501,Doryteuthis_gahi,Cephalopoda,Macrourus_whitsoni,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Macrourus%20whitsoni,
1502,Grimothea_gregaria,Decapoda,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Alvarez_etal_2022,https://doi.org/10.1007/s00300-022-03063-y,
1503,Patagonotothen_ramsayi,Fish_BenPel,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009,https://doi.org/10.1016/j.ecss.2009.06.007,
1504,Macruronus_novaezelandiae,Fish_BenPel,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009,https://doi.org/10.1016/j.ecss.2009.06.007,
1505,Micromesistius_australis,Fish_Pel,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009,https://doi.org/10.1016/j.ecss.2009.06.007,
1506,Salpa_thompsoni,Zooplankton,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009,https://doi.org/10.1016/j.ecss.2009.06.007,
1507,Tinerfe_cyanea,Zooplankton,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009,https://doi.org/10.1016/j.ecss.2009.06.007,Inferred from Ctenophora
1508,Larvae_Fish,Zooplankton,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009,https://doi.org/10.1016/j.ecss.2009.06.007,
1509,Sprattus_fuegensis,Fish_Pel,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009; Alvarez_etal_2022,https://doi.org/10.1016/j.ecss.2009.06.007; https://doi.org/10.1007/s00300-022-03063-y,
1510,Euphausia_lucens,Zooplankton,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009; Alvarez_etal_2022,https://doi.org/10.1016/j.ecss.2009.06.007; https://doi.org/10.1007/s00300-022-03063-y,Inferred from Euphausiidae
1511,Euphausia_vallentini,Zooplankton,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009; Alvarez_etal_2022,https://doi.org/10.1016/j.ecss.2009.06.007; https://doi.org/10.1007/s00300-022-03063-y,Inferred from Euphausiidae
1512,Themisto_gaudichaudii,Zooplankton,Macruronus_novaezelandiae,Fish_BenPel,Hunter,Heterotroph,Brickle_etal_2009; Padovani_etal_2012,https://doi.org/10.1016/j.ecss.2009.06.007; https://doi.org/10.1016/j.seares.2011.10.007,
1513,Diatoms_benthic,Diatoms,Magellania_venosa,Brachiopoda,Suspension-feeder,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,Inferred from Phytoplankton
1514,Detritus,Non-living,Magellania_venosa,Brachiopoda,Suspension-feeder,Heterotroph,Steele-Petrovic_1976,https://www.palass.org/publications/palaeontology-journal/archive/19/3/article_pp417-436,Inferred from Brachiopoda
1515,Phytoplankton *,Phytoplankton,Magelona_alleni,Polychaeta,Deposit-feeder,Primary producer,LeLoc’h_etal_2008,https://doi.org/10.1016/j.jmarsys.2007.05.011,
1516,Diatoms_benthic,Diatoms,Magelona_alleni,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Magelona,
