ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
1270,Ideogorgia_laurae,Cnidaria,Hippasteria_falklandica,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
1271,Primnoella_scotiae,Cnidaria,Hippasteria_falklandica,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
1272,Primnoisis_antarctica,Cnidaria,Hippasteria_falklandica,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
1273,Detritus,Non-living,Holostylis_uniramosa,Cumacea,Deposit-feeder,Detritus,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Ekleptostylis_debroyeri
1274,Halipteris_africana,Cnidaria,Hormathia_pectinata,Cnidaria,Suspension-feeder,Heterotroph,Schejter_etal_2018,https://ri.conicet.gov.ar/handle/11336/98394,
1275,Foraminifera,Foraminifera,Hyalinoecia_artifex,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
1276,Peracarida *,Isopoda,Hyalinoecia_artifex,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Peracarida?)
1277,Doryteuthis_gahi,Cephalopoda,Hyperoodon_planifrons,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
1278,Dissostichus_eleginoides,Fish_BenPel,Hyperoodon_planifrons,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
1279,Micromesistius_australis,Fish_Pel,Hyperoodon_planifrons,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_etal_2017,https://doi.org/10.3354/meps12296,
1280,Macruronus_novaezelandiae,Fish_BenPel,Hyperoodon_planifrons,MarineMammals_3,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1281,Detritus,Non-living,Ianiropsis_sp,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1282,Detritus,Non-living,Ianthopsis_laevis,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1283,Detritus,Non-living,Iathrippa_menziesi,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1284,Detritus,Non-living,Iathrippa_multidens,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1285,Detritus,Non-living,Iathrippa_sp,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1286,Bacteria,Bacteria,Ideogorgia_laurae,Cnidaria,Suspension-feeder,Bacteria,Elias-Piera_etal_2013,https://doi.org/10.3354/meps10152,Inferred from Octocoral
1287,Diatoms_benthic,Diatoms,Ideogorgia_laurae,Cnidaria,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Octocoral
1288,Detritus,Non-living,Ideogorgia_laurae,Cnidaria,Suspension-feeder,Detritus,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Octocoral
1289,Tinerfe_cyanea,Zooplankton,Iluocoetes_fimbriatus,Fish_Demersal,Hunter,Heterotroph,Mianzan_etal_1996,https://doi.org/10.1016/0165-7836(95)00459-9,
1290,Zooplankton *,Zooplankton,Inferiolabiata_lowei,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551224,* need to be more specific (which Zooplankton?)
1291,Porifera *,Porifera,Iphimediidae,Amphipoda,Carnivore,Heterotroph,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,Inferred from Iphimediidae
1292,Bacteria,Bacteria,Isodictya_sp,Porifera,Suspension-feeder,Bacteria,Thurber_2007,https://doi.org/10.3354/meps07122,
1293,Phytoplankton *,Phytoplankton,Isometra_vivipara,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4705568,
1294,Diatoms_benthic,Diatoms,Jassa_alonsoae,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,Inferred from Jassa_goniamera
1295,Diatoms_centric,Diatoms,Jassa_alonsoae,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,Inferred from Jassa_goniamera
1296,Diatoms_pennate,Diatoms,Jassa_alonsoae,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,Inferred from Jassa_goniamera
1297,Copepoda *,Zooplankton,Jassa_alonsoae,Amphipoda,Suspension-feeder,Heterotroph,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,Inferred from Jassa_goniamera
1298,Detritus,Non-living,Joeropsis_curvicornis,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1299,Detritus,Non-living,Joeropsis_intermedius,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1300,Detritus,Non-living,Joeropsis_sp,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1301,Bacteria,Bacteria,Laboea_strobila,Ciliates,Suspension-feeder,Bacteria,Bernard&Rassoulzadegan_1990,https://www.int-res.com/articles/meps/64/m064p147.pdf,Inferred from Ciliates
1302,Amphipoda *,Amphipoda,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Amphipoda?)
1303,Colossendeis_megalonyx,Benthos_Misc,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Pycnogonida
1304,Ophiuroidea *,Echinodermata,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Ophiuroidea?)
1305,Isopoda *,Isopoda,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Isopoda?)
1306,Detritus,Non-living,Laetmonice_producta,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
1307,Ophiacantha_sp,Echinodermata,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/464065,
1308,Hydrozoa *,Cnidaria,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Pettibone_1963,See LeonGonzalez_etal_2009 (pag 89),
1309,Diatoms_benthic,Diatoms,Laetmonice_producta,Polychaeta,Deposit-feeder,Primary producer,Pettibone_1963,See LeonGonzalez_etal_2009 (pag 89),
1310,Diatoms_centric,Diatoms,Laetmonice_producta,Polychaeta,Deposit-feeder,Primary producer,Pettibone_1963,See LeonGonzalez_etal_2009 (pag 89),
1311,Diatoms_pennate,Diatoms,Laetmonice_producta,Polychaeta,Deposit-feeder,Primary producer,Pettibone_1963,See LeonGonzalez_etal_2009 (pag 89),
1312,Polychaeta *,Polychaeta,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Pettibone_1963,See LeonGonzalez_etal_2009 (pag 89),
1313,Porifera *,Porifera,Laetmonice_producta,Polychaeta,Hunter,Heterotroph,Pettibone_1963,See LeonGonzalez_etal_2009 (pag 89),
1314,Zooplankton *,Zooplankton,Lafoea_dumosa,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552160,* need to be more specific (which Zooplankton?)
1315,Pogonolycus_elegans,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
1316,Iluocoetes_fimbriatus,Fish_Demersal,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
1317,Melanostigma_gelatinosum,Fish_Demersal,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
1318,Doryteuthis_gahi,Cephalopoda,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1319,Enteroctopodidae,Cephalopoda,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1320,Grimothea_gregaria,Decapoda,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1321,Patagonotothen_cornucola,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1322,Patagonotothen_elegans,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1323,Patagonotothen_guntheri,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1324,Patagonotothen_kreffti,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1325,Patagonotothen_ramsayi,Fish_BenPel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1326,Sprattus_fuegensis,Fish_Pel,Lagenorhynchus_australis,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_pers.com.,NA,
1327,Actinopterygii *,Fish_BenPel,Lagenorhynchus_cruciger,MarineMammals_1,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Lagenorhynchus%20cruciger,* need to be more specific (which Actinopterygii?)
1328,Doryteuthis_gahi,Cephalopoda,Lagenorhynchus_cruciger,MarineMammals_2,Hunter,Heterotroph,Riccialdelli_etal_2010,https://doi.org/10.3354/meps08826,
1329,Sprattus_fuegensis,Fish_Pel,Lagenorhynchus_cruciger,MarineMammals_2,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Lagenorhynchus%20cruciger,* need to be more specific (which Actinopterygii?)
1330,Detritus,Non-living,Lanice_sp,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Lanice_conchilega
1331,Phytoplankton *,Phytoplankton,Lanice_sp,Polychaeta,Deposit-feeder,Primary producer,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Lanice_conchilega
1332,Larvae_Fish,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Hunter_1990,https://books.google.com.ar/books?hl=es&lr=&id=TZbRp0z5-p0C&oi=fnd&pg=PA287&dq=larvae+fish+feeding&ots=QoUrG4fw5-&sig=-OLyyd-N0X_49LjM4shDvH5uXps#v=onepage&q=larvae%20fish%20feeding&f=false,
1333,Phytoplankton *,Phytoplankton,Larvae_Fish,Zooplankton,Hunter,Primary producer,Llopiz_2013,https://doi.org/10.1016/j.jmarsys.2012.05.002,
1334,Eggs_Fish,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Llopiz_2013,https://doi.org/10.1016/j.jmarsys.2012.05.002,
1335,Oithona_spp,Copepoda,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Llopiz_2013,https://doi.org/10.1016/j.jmarsys.2012.05.002,Aggregated: Oithona_atlantica and Oithona_similis
1336,Copepodite,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Bruno_pers.com.,NA,
1337,Calanus_spp,Copepoda,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Capitanio_pers.com.,NA,Aggregated: Calanus_australis and Calanus_simillimus
1338,Larvae_Nauplii,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Capitanio_pers.com.,NA,
1339,Appendicularia_spp,Zooplankton,Larvae_Fish,Zooplankton,Hunter,Heterotroph,Purcell_etal_2005,"Purcell, J. E., Sturdevant, M. V., & Galt, C. P. (2005). A review of appendicularians as prey of invertebrate and fish predators. Response of marine ecosystems to global changes: ecological impact of appendicularians, 359-435.",
1340,Strombidium_sp,Ciliates,Larvae_Nauplii,Zooplankton,Suspension-feeder,Heterotroph,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1341,Emiliania_huxleyi,Coccolithophorids,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1342,Phaeocystis_antarctica,Coccolithophorids,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1343,Diatoms_benthic,Diatoms,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,* need to be more specific (which Bacillariophyceae?)
1344,Diatoms_centric,Diatoms,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,* need to be more specific (which Bacillariophyceae?)
1345,Diatoms_pennate,Diatoms,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,* need to be more specific (which Bacillariophyceae?)
1346,Gymnodinium_sp,Dinoflagellates,Larvae_Nauplii,Zooplankton,Suspension-feeder,Primary producer,Saiz_etal_2014,https://doi.org/10.4319/lo.2014.59.6.2077,
1347,Themisto_gaudichaudii,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1348,Ascidiacea *,Ascidiacea,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Ascidiacea?)
1349,Actiniaria *,Cnidaria,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Actiniaria?)
1350,Holothuroidea *,Echinodermata,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Holothuroidea?)
1351,Ophiuroidea *,Echinodermata,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Ophiuroidea?)
1352,Lepidonotothen_squamifrons,Fish_BenPel,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1353,Austrodoris_sp,Gastropoda,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1354,Polychaeta *,Polychaeta,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Polychaeta?)
1355,Eggs_Fish,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1356,Pseudosagitta_gazellae,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1357,Tinerfe_cyanea,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1358,Themisto_gaudichaudii,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1359,Aega_semicarinata,Isopoda,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1360,Laetmonice_producta,Polychaeta,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1361,Copepoda *,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,* need to be more specific (which Copepoda?)
1362,Euphausia_spp,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,Inferred from Euphausia_sp
1363,Euphausia_spp,Zooplankton,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,Pakhomov_etal_2006,https://doi.org/10.1111/j.1095-8649.2006.01076.x,
1364,Phytoplankton *,Phytoplankton,Leptochiton_kerguelensis,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942178,* which Phytoplankton is epiphytic? consultar con Ire y cia
1365,Phytoplankton *,Phytoplankton,Leptochiton_kerguelensis,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942178,"* Grazing, need to be more specific (which Phytoplankton?)"
1366,Detritus,Non-living,Leptochiton_kerguelensis,Polyplacophora,Deposit-feeder,Detritus,Sirenko_abstract,NA,Congress abstract got from D Urteaga
1367,Bryozoa,Bryozoa,Leptochiton_kerguelensis,Polyplacophora,Grazer,Heterotroph,Urteaga_pers.com.,NA,"Inferred from Bryozoan colony form (Taylor et al. 2013, https://doi.org/10.1111/sed.12032)"
1368,Phytoplankton *,Phytoplankton,Leptochiton_medinae,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942208,* which Phytoplankton is epiphytic? consultar con Ire y cia
1369,Phytoplankton *,Phytoplankton,Leptochiton_medinae,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942208,"* Grazing, need to be more specific (which Phytoplankton?)"
1370,Bryozoa,Bryozoa,Leptochiton_medinae,Polyplacophora,Grazer,Heterotroph,Urteaga_pers.com.,NA,"Inferred from Bryozoan colony form (Taylor et al. 2013, https://doi.org/10.1111/sed.12032)"
1371,Detritus,Non-living,Leptochiton_medinae,Polyplacophora,Deposit-feeder,Detritus,Urteaga_pers.com.,NA,Congress abstract got from D Urteaga
1372,Detritus,Non-living,Leptychaster_sp,Echinodermata,Deposit-feeder,Detritus,Gale_etal_2013,https://doi.org/10.1016/j.dsr.2013.05.016,
1373,Detritus,Non-living,Leucon_septemdentatus,Cumacea,Deposit-feeder,Detritus,Roccatagliata_pers.com.,NA,
1374,Polychaeta *,Polychaeta,Leucosyrinx_angusteplicata,Gastropoda,Hunter,Heterotroph,Pastorino_pers.com.,NA,* need to be more specific (which Polychaeta?)
1375,Detritus,Non-living,Leucothoe_spinicarpa,Amphipoda,Suspension-feeder,Detritus,Terron-Sigler_etal_2016,http://dx.doi.org/10.12681/mms.1298,
1376,Cumacea *,Zooplankton,Leucothoe_spinicarpa,Amphipoda,Carnivore,Heterotroph,Terron-Sigler_etal_2016,http://dx.doi.org/10.12681/mms.1298,Inferred from Crustacea
1377,Detritus,Non-living,Libidoclaea_granaria,Decapoda,Suspension-feeder,Detritus,Funes_etal_2022,https://doi.org/10.1038/s41598-022-14363-y,Inferred from San Jorge Gulf FW
1378,Coscinodiscus_sp,Diatoms,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
1379,Pseudonitzschia_sp,Diatoms,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
1380,Dinophysis_acuminata,Dinoflagellates,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
1381,Detritus,Non-living,Limopsis_sp,Bivalvia,Suspension-feeder,Primary producer,Martin_etal_1995,https://aquadocs.org/bitstream/handle/1834/26697/Bastida24.pdf?sequence=1,Taken from Limopsis_hirtella
